SL,Name of the Manufacturer,Brand Name,Dosages Description,Generic Name and Strength,DAR,Type
2138,The Green Homoeo Laboratories,Gentiana Lutea,Liquid,Gentiana Lutea,H-13-A-97,Homeopathic
2139,The Green Homoeo Laboratories,Helonius Dio,Liquid,Helonias Dioica,H-13-A-98,Homeopathic
2140,The Green Homoeo Laboratories,Kurchi (Holarrhena),Liquid,FALSE,H-13-A-99,Homeopathic
2141,The Green Homoeo Laboratories,Hydrocotyle Asiatica,Liquid,FALSE,H-13-A-100,Homeopathic
2142,The Green Homoeo Laboratories,Hygrophila Spoinosa,Liquid,FALSE,H-13-A-101,Homeopathic
2143,The Green Homoeo Laboratories,Ipecacuanha,Liquid,FALSE,H-13-A-102,Homeopathic
2144,The Green Homoeo Laboratories,Lycopodium Clavatum,Liquid,FALSE,H-13-A-103,Homeopathic
2145,The Green Homoeo Laboratories,Millefolium,Liquid,FALSE,H-13-A-104,Homeopathic
2146,The Green Homoeo Laboratories,Myristica (Nux Moschata),Liquid,Nux Moschata,H-13-A-105,Homeopathic
2147,The Green Homoeo Laboratories,Ocimum Sanctum,Liquid,FALSE,H-13-A-106,Homeopathic
2148,The Green Homoeo Laboratories,Passiflora Incarnata,Liquid,FALSE,H-13-A-107,Homeopathic
2149,The Green Homoeo Laboratories,Plantago Major,Liquid,FALSE,H-13-A-108,Homeopathic
2150,The Green Homoeo Laboratories,Podophyllum,Liquid,FALSE,H-13-A-109,Homeopathic
2151,The Green Homoeo Laboratories,Rhus Toxicodendron,Liquid,FALSE,H-13-A-110,Homeopathic
2152,The Green Homoeo Laboratories,Robinia Spendacocia,Liquid,Robinia Pseudacacia,H-13-A-111,Homeopathic
2153,The Green Homoeo Laboratories,Ruta Graveolens,Liquid,Ruta Graveolens,H-13-A-112,Homeopathic
2154,The Green Homoeo Laboratories,Sabina,Liquid,FALSE,H-13-A-113,Homeopathic
2155,The Green Homoeo Laboratories,Santonine 1X,Tablet,Santonine 1X,H-13-A-114,Homeopathic
2156,The Green Homoeo Laboratories,Sarsaparilla,Liquid,FALSE,H-13-A-115,Homeopathic
2157,The Green Homoeo Laboratories,Senega,Liquid,FALSE,H-13-A-116,Homeopathic
2158,The Green Homoeo Laboratories,Sepia,Liquid,FALSE,H-13-A-117,Homeopathic
2159,The Green Homoeo Laboratories,Spigelia,Liquid,Spigelia,H-13-A-118,Homeopathic
2160,The Green Homoeo Laboratories,Spongia Tosta,Liquid,FALSE,H-13-A-119,Homeopathic
2161,The Green Homoeo Laboratories,Ustilago Maidis,Liquid,FALSE,H-13-A-120,Homeopathic
2162,The Green Homoeo Laboratories,Viburnum Opulus,Liquid,FALSE,H-13-A-121,Homeopathic
2163,The Green Homoeo Laboratories,Viburnum Pronifolium,Liquid,FALSE,H-13-A-122,Homeopathic
2164,The Green Homoeo Laboratories,Xanthoxylum Fraxineum,Liquid,FALSE,H-13-A-123,Homeopathic
2165,The Green Homoeo Laboratories,Zingiber Officinalie,Liquid,FALSE,H-13-A-124,Homeopathic
2166,The Green Homoeo Laboratories,Acidum Phosphoricum,Liquid,Acidum Phosphoricum 1X,H-13-A-125,Homeopathic
2167,The Green Homoeo Laboratories,Allium Cepa,Liquid,FALSE,H-13-A-126,Homeopathic
2168,The Green Homoeo Laboratories,Arsenicum Sulphratum Flavum,Tablet,Arsenicum Sulphuratum Flavum 3X,H-13-A-127,Homeopathic
2169,The Green Homoeo Laboratories,Aspidosperma,Liquid,Aspidosperma,H-13-A-128,Homeopathic
2170,The Green Homoeo Laboratories,Azadirachta Indica,Liquid,FALSE,H-13-A-129,Homeopathic
2171,The Green Homoeo Laboratories,Bovista,Liquid,FALSE,H-13-A-130,Homeopathic
2172,The Green Homoeo Laboratories,Capsicum Annum,Liquid,FALSE,H-13-A-131,Homeopathic
2173,The Green Homoeo Laboratories,Cephalandra Indica,Liquid,FALSE,H-13-A-132,Homeopathic
2174,The Green Homoeo Laboratories,Graphities,Tablet,Graphites 1X,H-13-A-133,Homeopathic
2175,The Green Homoeo Laboratories,Guaiacum Officinaole,Liquid,Guaiacum,H-13-A-134,Homeopathic
2176,The Green Homoeo Laboratories,Gymnema Sylvestre,Liquid,FALSE,H-13-A-135,Homeopathic
2177,The Green Homoeo Laboratories,Helleborus Niger,Liquid,Helleborus Niger,H-13-A-136,Homeopathic
2178,The Green Homoeo Laboratories,Hecla Lava,Tablet,Hekla Lava/Hecla Lava,H-13-A-137,Homeopathic
2179,The Green Homoeo Laboratories,Hepar Sulphuris Calcareum,Tablet,Heper Sulphurics Calcareum,H-13-A-138,Homeopathic
2180,The Green Homoeo Laboratories,Kreosote,Liquid,Kreosote,H-13-A-139,Homeopathic
2181,The Green Homoeo Laboratories,Lemna Minor,Liquid,Lemnna Minor,H-13-A-140,Homeopathic
2182,The Green Homoeo Laboratories,Mercuris Solubilis,Tablet,Mercurius Solubilis,H-13-A-141,Homeopathic
2183,The Green Homoeo Laboratories,Mullein (Verbascum Thapsus),Liquid,FALSE,H-13-A-142,Homeopathic
2184,The Green Homoeo Laboratories,Ornithogalum Umbellatum,Liquid,Ornitho Galum Umb-Q,H-13-A-143,Homeopathic
2185,The Green Homoeo Laboratories,Paeonia Officinalis,Liquid,Paeonia Officinalis,H-13-A-144,Homeopathic
2186,The Green Homoeo Laboratories,Ratanhia,Liquid,FALSE,H-13-A-145,Homeopathic
2187,The Green Homoeo Laboratories,Sanguinaria Canadensis,Liquid,Sanguinaria Canadensis,H-13-A-146,Homeopathic
2188,The Green Homoeo Laboratories,Sarracenia Purpurea,Liquid,Sarracenia Purpurea,H-13-A-147,Homeopathic
2189,The Green Homoeo Laboratories,Selenium,Tablet,Selenium,H-13-A-148,Homeopathic
2190,The Green Homoeo Laboratories,Staphysagria,Liquid,FALSE,H-13-A-149,Homeopathic
2191,The Green Homoeo Laboratories,Symphytum Officinale,Liquid,Symphytum Off.,H-13-A-150,Homeopathic
2192,The Green Homoeo Laboratories,Titanium,Tablet,Titanium,H-13-A-151,Homeopathic
2193,The Green Homoeo Laboratories,Tribulus Terrestres,Liquid,FALSE,H-13-A-152,Homeopathic
2194,The Green Homoeo Laboratories,Yerba Santa (Eriodictyon Glutu,Liquid,Yerba Santa,H-13-A-153,Homeopathic
2195,The Green Homoeo Laboratories,Yohimbinum,Liquid,Yohimbinum,H-13-A-154,Homeopathic
2196,The Green Homoeo Laboratories,Alfa Super,Liquid,FALSE,H-13-A-155,Homeopathic
2197,The Green Homoeo Laboratories,Alfavit,Liquid,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 5X + Magnum Acet 5X + Mg Borocytrate 5X + Zinc Sulphate 5X,H-13-A-156,Homeopathic
2198,The Green Homoeo Laboratories,G-Viton,Liquid,Alfalfa 1X + Cal Phos 8X + Echinacea + Ferrum Phos 8X + formic Acid 3X + Hydrastis Can 2X + Kali Phos 6X + Mag Phos 8X + Nat Phos 6X,H-13-A-157,Homeopathic
2199,The Green Homoeo Laboratories,Gastrolin,Tablet,FALSE,H-13-A-158,Homeopathic
2200,The Green Homoeo Laboratories,Alfalco,Liquid,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 8X + Magnesium Borocit-5X + Manganum Acet 5X + Zinc Sulphate 5X,H-13-A-159,Homeopathic
2201,The Green Homoeo Laboratories,Stromolin,Liquid,FALSE,H-13-A-160,Homeopathic
2202,The Green Homoeo Laboratories,Diacure,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-13-A-161,Homeopathic
2203,The Green Homoeo Laboratories,Familin,Liquid,FALSE,H-13-A-162,Homeopathic
2204,The Green Homoeo Laboratories,Baby Care,Liquid,FALSE,H-13-A-163,Homeopathic
2205,The Green Homoeo Laboratories,Tonicard,Drops,FALSE,H-13-A-164,Homeopathic
2206,The Green Homoeo Laboratories,Kassia,Drops,FALSE,H-13-A-165,Homeopathic
2207,The Green Homoeo Laboratories,Santone,Tablet,Filix Mas. 1x + Merc. Dul. 2x + Nat. Crab. 3x + Santoninum 1x + Stannum Met. 1x,H-13-A-166,Homeopathic
2208,The Green Homoeo Laboratories,Skin Care,Ointment,FALSE,H-13-A-167,Homeopathic
2209,The Green Homoeo Laboratories,Scabgard,Ointment,FALSE,H-13-A-168,Homeopathic
2210,The Green Homoeo Laboratories,High Tone,Drops,Aurum Iodide 200 X + Conium Mac 6X + Glonoinum 2X + Kali Phos 6X + Kalmia L 3X + Lycopodium C 3X + Rawolfia Ser 3X + Viscum Alb 2X,H-13-A-169,Homeopathic
2211,The Green Homoeo Laboratories,G-Cold,Drops,FALSE,H-13-A-170,Homeopathic
2212,The Green Homoeo Laboratories,G-Phos,Tablet,Cale Phos-6X + Ferrum Phosphoricum 6X + Kali Phos 6X + Magnesia Phosphoricum 6X + Nat Phos 6X,H-13-A-171,Homeopathic
2213,The Green Homoeo Laboratories,G-Fort,Tablet,FALSE,H-13-A-172,Homeopathic
2214,The Green Homoeo Laboratories,Rhomo Oil,Oil (Liquid),Bryonia Alb. 2x + Camphora-1X + Menthol-1X + Rhus Tox-1X + Symphytum Off-1X + Terebinthina-1X + Thaimol-1X,H-13-A-173,Homeopathic
2215,The Green Homoeo Laboratories,Earton,Drops,FALSE,H-13-A-174,Homeopathic
2216,The Green Homoeo Laboratories,Bio-Green-2,Tablet,Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X + Natrum Mur 6X,H-13-A-175,Homeopathic
2217,The Green Homoeo Laboratories,Bio-Green-7,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-13-A-176,Homeopathic
2218,The Green Homoeo Laboratories,Bio-Green-9,Tablet,Ferrum Phos 3X + Kali Mur 3X + Kali Phos 3X + Magnesia Phosphoricum 3X,H-13-A-177,Homeopathic
2219,The Green Homoeo Laboratories,Bio-Green-10,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Mur 3X,H-13-A-178,Homeopathic
2220,The Green Homoeo Laboratories,Bio-Green-12,Tablet,Ferrum Phosphoricum 3X + Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Mur 3X,H-13-A-179,Homeopathic
2221,The Green Homoeo Laboratories,Bio-Green-13,Tablet,Calcaria Phosphorica 3X + Kali Phos 3X + Kali Sulph 3X + Nat Mur 3X,H-13-A-180,Homeopathic
2222,The Green Homoeo Laboratories,Bio-Green-15,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X,H-13-A-181,Homeopathic
2223,The Green Homoeo Laboratories,Bio-Green-17,Tablet,Calcaria Fluorica 3X + Ferrum Phosphoricum 3X + Kali Mur 3X + Kali Phos 3X,H-13-A-182,Homeopathic
2224,The Green Homoeo Laboratories,Bio-Green-20,Tablet,Calc. Sulph. 6x + Calcaria Fluorica 3X + Kali Sulph 3X + Nat Sulph 3X + Natrum Mur 6X,H-13-A-183,Homeopathic
2225,The Green Homoeo Laboratories,Bio-Green-24,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Phos 3X,H-13-A-184,Homeopathic
2226,The Homoeo Research Laboratory (BD) Ltd.,Acidum Phosphoricum,Liquid,FALSE,H-19-A-2,Homeopathic
2227,The Homoeo Research Laboratory (BD) Ltd.,Aconite Napellus,Liquid,FALSE,H-19-A-3,Homeopathic
2228,The Homoeo Research Laboratory (BD) Ltd.,Agnus Castus,Liquid,FALSE,H-19-A-4,Homeopathic
2229,The Homoeo Research Laboratory (BD) Ltd.,Allium Cepa,Liquid,FALSE,H-19-A-5,Homeopathic
2230,The Homoeo Research Laboratory (BD) Ltd.,Alfalfa,Liquid,FALSE,H-19-A-6,Homeopathic
2231,The Homoeo Research Laboratory (BD) Ltd.,Alstonia Scholaris,Liquid,FALSE,H-19-A-7,Homeopathic
2232,The Homoeo Research Laboratory (BD) Ltd.,Adrographis Paniculata,Liquid,FALSE,H-19-A-8,Homeopathic
2233,The Homoeo Research Laboratory (BD) Ltd.,Apis Mellifica,Liquid,FALSE,H-19-A-9,Homeopathic
2234,The Homoeo Research Laboratory (BD) Ltd.,Arnica Montana,Liquid,FALSE,H-19-A-10,Homeopathic
2235,The Homoeo Research Laboratory (BD) Ltd.,Amloki,Liquid,FALSE,H-19-A-11,Homeopathic
2236,The Homoeo Research Laboratory (BD) Ltd.,Atista Radix,Liquid,FALSE,H-19-A-12,Homeopathic
2237,The Homoeo Research Laboratory (BD) Ltd.,Avena Sativa,Liquid,FALSE,H-19-A-13,Homeopathic
2238,The Homoeo Research Laboratory (BD) Ltd.,Azadirachta Indica,Liquid,FALSE,H-19-A-14,Homeopathic
2239,The Homoeo Research Laboratory (BD) Ltd.,Blatta Orientalis,Liquid,FALSE,H-19-A-15,Homeopathic
2240,The Homoeo Research Laboratory (BD) Ltd.,Bryonia Alb,Liquid,FALSE,H-19-A-16,Homeopathic
2241,The Homoeo Research Laboratory (BD) Ltd.,Berberis Vulgaris,Liquid,FALSE,H-19-A-17,Homeopathic
2242,The Homoeo Research Laboratory (BD) Ltd.,Belladonna,Liquid,FALSE,H-19-A-18,Homeopathic
2243,The Homoeo Research Laboratory (BD) Ltd.,Cantharis,Liquid,FALSE,H-19-A-19,Homeopathic
2244,The Homoeo Research Laboratory (BD) Ltd.,Cynodon,Liquid,FALSE,H-19-A-20,Homeopathic
2245,The Homoeo Research Laboratory (BD) Ltd.,Carica Papaya,Liquid,FALSE,H-19-A-21,Homeopathic
2246,The Homoeo Research Laboratory (BD) Ltd.,Calotropis Gigantia,Liquid,FALSE,H-19-A-22,Homeopathic
2247,The Homoeo Research Laboratory (BD) Ltd.,Cephalandra Indica,Liquid,FALSE,H-19-A-23,Homeopathic
2248,The Homoeo Research Laboratory (BD) Ltd.,Cina,Liquid,FALSE,H-19-A-24,Homeopathic
2249,The Homoeo Research Laboratory (BD) Ltd.,Cassia Sophera,Liquid,FALSE,H-19-A-25,Homeopathic
2250,The Homoeo Research Laboratory (BD) Ltd.,Cratagus Oxyacantha,Liquid,FALSE,H-19-A-26,Homeopathic
2251,The Homoeo Research Laboratory (BD) Ltd.,Cocculus Indicus,Liquid,Cocculus Indicus,H-19-A-27,Homeopathic
2252,The Homoeo Research Laboratory (BD) Ltd.,Camphora,Liquid,Camphora,H-19-A-28,Homeopathic
2253,The Homoeo Research Laboratory (BD) Ltd.,Calendula,Liquid,FALSE,H-19-A-29,Homeopathic
2254,The Homoeo Research Laboratory (BD) Ltd.,China Officinalis,Liquid,Chinchona Officinalis  China,H-19-A-30,Homeopathic
2255,The Homoeo Research Laboratory (BD) Ltd.,Colocynthis,Liquid,FALSE,H-19-A-31,Homeopathic
2256,The Homoeo Research Laboratory (BD) Ltd.,Chelidonium Majus,Liquid,FALSE,H-19-A-32,Homeopathic
2257,The Homoeo Research Laboratory (BD) Ltd.,Drosera Rotundifolia,Liquid,FALSE,H-19-A-33,Homeopathic
2258,The Homoeo Research Laboratory (BD) Ltd.,Digitalis Purpuea,Liquid,FALSE,H-19-A-34,Homeopathic
2259,The Homoeo Research Laboratory (BD) Ltd.,Dioscorea Villosa,Liquid,FALSE,H-19-A-35,Homeopathic
2260,The Homoeo Research Laboratory (BD) Ltd.,Desmodium Gangeticum,Liquid,FALSE,H-19-A-136,Homeopathic
2261,The Homoeo Research Laboratory (BD) Ltd.,Echinacea Angustifolia,Liquid,Echinacea Angustifolia,H-19-A-37,Homeopathic
2262,The Homoeo Research Laboratory (BD) Ltd.,Fraxinus Americana,Liquid,FALSE,H-19-A-38,Homeopathic
2263,The Homoeo Research Laboratory (BD) Ltd.,Ginseng,Liquid,Ginseng,H-19-A-39,Homeopathic
2264,The Homoeo Research Laboratory (BD) Ltd.,Hamamelis Virginaca,Liquid,FALSE,H-19-A-40,Homeopathic
2265,The Homoeo Research Laboratory (BD) Ltd.,Hydrocotyle Asiatica,Liquid,FALSE,H-19-A-41,Homeopathic
2266,The Homoeo Research Laboratory (BD) Ltd.,Hydrastis Candensis,Liquid,FALSE,H-19-A-42,Homeopathic
2267,The Homoeo Research Laboratory (BD) Ltd.,Hyoscyamus Niger,Liquid,Hyoscyamus Niger,H-19-A-43,Homeopathic
2268,The Homoeo Research Laboratory (BD) Ltd.,Justicia Adhatoda,Liquid,FALSE,H-19-A-45,Homeopathic
2269,The Homoeo Research Laboratory (BD) Ltd.,Jonosia Asoka,Liquid,FALSE,H-19-A-46,Homeopathic
2270,The Homoeo Research Laboratory (BD) Ltd.,Luffa Bindal,Liquid,FALSE,H-19-A-47,Homeopathic
2271,The Homoeo Research Laboratory (BD) Ltd.,Lycopodium Clavatum,Liquid,FALSE,H-19-A-48,Homeopathic
2272,The Homoeo Research Laboratory (BD) Ltd.,Nux Vomica,Liquid,FALSE,H-19-A-49,Homeopathic
2273,The Homoeo Research Laboratory (BD) Ltd.,Nux Moschata,Liquid,Nux Moschata,H-19-A-50,Homeopathic
2274,The Homoeo Research Laboratory (BD) Ltd.,Phytolacca Decandra,Liquid,FALSE,H-19-A-51,Homeopathic
2275,The Homoeo Research Laboratory (BD) Ltd.,Passiflora Incarnata,Liquid,FALSE,H-19-A-52,Homeopathic
2276,The Homoeo Research Laboratory (BD) Ltd.,Pulsatilla,Liquid,FALSE,H-19-A-53,Homeopathic
2277,The Homoeo Research Laboratory (BD) Ltd.,Plantago Major,Liquid,FALSE,H-19-A-54,Homeopathic
2278,The Homoeo Research Laboratory (BD) Ltd.,Rauwolfia,Liquid,FALSE,H-19-A-55,Homeopathic
2279,The Homoeo Research Laboratory (BD) Ltd.,Terminalia Arjuna,Liquid,FALSE,H-19-A-56,Homeopathic
2280,The Homoeo Research Laboratory (BD) Ltd.,Withania Somnifera,Liquid,Withania Somnifera,H-19-A-57,Homeopathic
2281,Unique Homoeo Laboratory (Pvt) Ltd.,Feruum Phosphoricum,Tablet,Ferrum Phosphoricum,H-11-A-1,Homeopathic
2282,Unique Homoeo Laboratory (Pvt) Ltd.,Magnesium Phosphoricum,Tablet,Magnesia Phosphorica,H-11-A-2,Homeopathic
2283,Unique Homoeo Laboratory (Pvt) Ltd.,kali Muriaticum,Tablet,Kali Muriaticum,H-11-A-3,Homeopathic
2284,Unique Homoeo Laboratory (Pvt) Ltd.,Kali Sulphuricum,Tablet,Kali Sulphuricum,H-11-A-4,Homeopathic
2285,Unique Homoeo Laboratory (Pvt) Ltd.,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-11-A-5,Homeopathic
2286,Unique Homoeo Laboratory (Pvt) Ltd.,Natreum Sulphuricum,Tablet,Natrum Sulphuricum,H-11-A-6,Homeopathic
2287,Unique Homoeo Laboratory (Pvt) Ltd.,Pulstilla,Liquid,FALSE,H-11-A-7,Homeopathic
2288,Unique Homoeo Laboratory (Pvt) Ltd.,Madicago Sativa (Alfala),Liquid,FALSE,H-11-A-8,Homeopathic
2289,Unique Homoeo Laboratory (Pvt) Ltd.,Arnica Montana,Liquid,FALSE,H-11-A-9,Homeopathic
2290,Unique Homoeo Laboratory (Pvt) Ltd.,Rhus Tox,Liquid,FALSE,H-11-A-10,Homeopathic
2291,Unique Homoeo Laboratory (Pvt) Ltd.,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-11-A-14,Homeopathic
2292,Unique Homoeo Laboratory (Pvt) Ltd.,Withania Somnifera,Liquid,FALSE,H-11-A-16,Homeopathic
2293,Unique Homoeo Laboratory (Pvt) Ltd.,Nux Vomica,Liquid,FALSE,H-11-A-17,Homeopathic
2294,Unique Homoeo Laboratory (Pvt) Ltd.,Abroma Aug Radix,Liquid,FALSE,H-11-A-18,Homeopathic
2295,Unique Homoeo Laboratory (Pvt) Ltd.,Calendulla,Liquid,FALSE,H-11-A-19,Homeopathic
2296,Unique Homoeo Laboratory (Pvt) Ltd.,Belladonna,Liquid,FALSE,H-11-A-20,Homeopathic
2297,Unique Homoeo Laboratory (Pvt) Ltd.,Bryonia Alb,Liquid,FALSE,H-11-A-21,Homeopathic
2298,Unique Homoeo Laboratory (Pvt) Ltd.,China Offiicinalis,Liquid,Chinchona Officinalis  China,H-11-A-22,Homeopathic
2299,Unique Homoeo Laboratory (Pvt) Ltd.,Passiflora Incarnata,Liquid,FALSE,H-11-A-23,Homeopathic
2300,Unique Homoeo Laboratory (Pvt) Ltd.,Plantago Major,Liquid,FALSE,H-11-A-24,Homeopathic
2301,Unique Homoeo Laboratory (Pvt) Ltd.,Globules,Tablet,Globules,H-11-A-25,Homeopathic
2302,Unique Homoeo Laboratory (Pvt) Ltd.,Justicia Adhatoda,Liquid,FALSE,H-11-A-26,Homeopathic
2303,Unique Homoeo Laboratory (Pvt) Ltd.,Syzygium Jambolanum,Liquid,FALSE,H-11-A-27,Homeopathic
2304,Unique Homoeo Laboratory (Pvt) Ltd.,Arjuna,Liquid,Arjuna,H-11-A-28,Homeopathic
2305,Unique Homoeo Laboratory (Pvt) Ltd.,Jonosia Asoka,Liquid,FALSE,H-11-A-29,Homeopathic
2306,Unique Homoeo Laboratory (Pvt) Ltd.,Ginseng,Liquid,Ginseng,H-11-A-30,Homeopathic
2307,Unique Homoeo Laboratory (Pvt) Ltd.,Avena Sativa,Liquid,FALSE,H-11-A-31,Homeopathic
2308,Unique Homoeo Laboratory (Pvt) Ltd.,Secale Cor,Liquid,FALSE,H-11-A-32,Homeopathic
2309,Unique Homoeo Laboratory (Pvt) Ltd.,Chelidonium Major,Liquid,FALSE,H-11-A-33,Homeopathic
2310,Unique Homoeo Laboratory (Pvt) Ltd.,Hydrastis Can,Liquid,FALSE,H-11-A-34,Homeopathic
2311,Unique Homoeo Laboratory (Pvt) Ltd.,Andrographis Paniculat,Liquid,FALSE,H-11-A-35,Homeopathic
2312,Unique Homoeo Laboratory (Pvt) Ltd.,Euprhesia Officinalis,Liquid,FALSE,H-11-A-36,Homeopathic
2313,Unique Homoeo Laboratory (Pvt) Ltd.,Salix Nigra,Liquid,FALSE,H-11-A-37,Homeopathic
2314,Unique Homoeo Laboratory (Pvt) Ltd.,Santonjne,Tablet,Santonine 1X,H-11-A-38,Homeopathic
2315,Unique Homoeo Laboratory (Pvt) Ltd.,Rowalfia Ser,Liquid,FALSE,H-11-A-39,Homeopathic
2316,Unique Homoeo Laboratory (Pvt) Ltd.,Mullein,Liquid,FALSE,H-11-A-40,Homeopathic
2317,Unique Homoeo Laboratory (Pvt) Ltd.,Graphites (Oint. Molam),Ointment,Graphites,H-11-A-41,Homeopathic
2318,Unique Homoeo Laboratory (Pvt) Ltd.,Unique Livocin (Oral Liquid),Liquid,FALSE,H-11-A-43,Homeopathic
2319,Unique Homoeo Laboratory (Pvt) Ltd.,Unique Alfala,Syrup,FALSE,H-11-A-44,Homeopathic
2320,Unique Homoeo Laboratory (Pvt) Ltd.,Femolin,Syrup,FALSE,H-11-A-45,Homeopathic
2321,Unique Homoeo Laboratory (Pvt) Ltd.,Gasto Plus,Syrup,Anacardium 4X + Arsenicum Alb 5X + Calarium 1X + Leonurus Cardiaca 1X + Nux Vomica 3X,11-A-46,Homeopathic
2322,Unique Homoeo Laboratory (Pvt) Ltd.,Feverish,Syrup,FALSE,H-11-A-48,Homeopathic
2323,Unique Homoeo Laboratory (Pvt) Ltd.,Coughlin,Syrup,FALSE,H-11-A-49,Homeopathic
2324,Unique Homoeo Laboratory (Pvt) Ltd.,Eczimvit,Liquid,FALSE,H-11-A-50,Homeopathic
2325,Unique Homoeo Laboratory (Pvt) Ltd.,Dioxin Jam,Liquid,Acid Lact 4X + Calcarea Fluorica + Naja Trip 25X + Radium Brom 10X + Squifloria,H-11-A-51,Homeopathic
2326,Unison Homoeo Laboratories,Unisave,Tablet,Acid Phos 4X + Agnus Cast 4X + Ambra Grisea 4X + Cinchona Off 4X + Conium 4X + Damiana 4X + Moschus 4X + Nux Vom 4X + Sabal Ser 4X + Yohimbinum 4X,H-73-A-31,Homeopathic
2327,Unison Homoeo Laboratories,Tussistin,Syrup,FALSE,H-73-A-33,Homeopathic
2328,Unison Homoeo Laboratories,Uni-Fort,Tablet,FALSE,H-73-A-34,Homeopathic
2329,Unison Homoeo Laboratories,Ginseng Plus,Liquid,FALSE,H-73-A-35,Homeopathic
2330,Unison Homoeo Laboratories,Chelidonium Majus,Liquid,FALSE,H-73-A-36,Homeopathic
2331,Unison Homoeo Laboratories,Avena Sativa,Liquid,FALSE,H-73-A-37,Homeopathic
2332,Unison Homoeo Laboratories,Calemdula Officinalis,Liquid,FALSE,H-73-A-38,Homeopathic
2333,Unison Homoeo Laboratories,Cantharies,Liquid,FALSE,H-73-A-39,Homeopathic
2334,Unison Homoeo Laboratories,Amloki,Liquid,FALSE,H-73-A-40,Homeopathic
2335,Unison Homoeo Laboratories,Senecio Sineraria,Liquid,Senecio Sineraria,H-73-A-41,Homeopathic
2336,Unison Homoeo Laboratories,Borax,Tablet,FALSE,H-73-A-42,Homeopathic
2337,Unison Homoeo Laboratories,Aurum Muriaticum Natronatum,Tablet,Aurum Muriaticum Natronatum-1X,H-73-A-43,Homeopathic
2338,Unison Homoeo Laboratories,Selenium,Tablet,Selenium,H-73-A-44,Homeopathic
2339,Unison Homoeo Laboratories,Ginseng,Liquid,FALSE,H-73-A-45,Homeopathic
2340,Unison Homoeo Laboratories,Santoninum,Tablet,Santoninum 3X,H-73-A-46,Homeopathic
2341,Unison Homoeo Laboratories,Calendula Antiseptic,Ointment,FALSE,H-73-A-47,Homeopathic
2342,Unison Homoeo Laboratories,Cantharis,Ointment,FALSE,H-73-A-48,Homeopathic
2343,Unison Homoeo Laboratories,Graphites,Ointment,Graphites,H-73-A-49,Homeopathic
2344,Unison Homoeo Laboratories,Arnica Ointment,Ointment,Arnica Flower,H-73-A-50,Homeopathic
2345,Unison Homoeo Laboratories,Nux Vomica,Oral Spray,FALSE,H-73-A-1,Homeopathic
2346,Unison Homoeo Laboratories,Arjuna,Oral Spray,Arjuna,H-73-A-2,Homeopathic
2347,Unison Homoeo Laboratories,Andrographis Paniculata,Oral Liquid,FALSE,H-73-A-4,Homeopathic
2348,Unison Homoeo Laboratories,Cinchona Officinalis,Oral Liquid,FALSE,H-73-A-5,Homeopathic
2349,Unison Homoeo Laboratories,Euphrasia Officinalis,Oral Liquid,FALSE,H-73-A-6,Homeopathic
2350,Unison Homoeo Laboratories,Holarhena Antidysenrtica,Oral Liquid,FALSE,H-73-A-7,Homeopathic
2351,Unison Homoeo Laboratories,Justica Adhatoda,Oral Liquid,FALSE,H-73-A-8,Homeopathic
2352,Unison Homoeo Laboratories,Medicago Sativa,Oral Liquid,FALSE,H-73-A-9,Homeopathic
2353,Unison Homoeo Laboratories,Mellein,Oral Liquid,FALSE,H-73-A-10,Homeopathic
2354,Unison Homoeo Laboratories,Pulsatila,Oral Liquid,FALSE,H-73-A-11,Homeopathic
2355,Unison Homoeo Laboratories,Calcarea Fluorica,Tablet,Calcarea Fluorica,H-73-A-12,Homeopathic
2356,Unison Homoeo Laboratories,Calcarea Phosphoricum,Tablet,Calcarea Phosphorica,H-73-A-13,Homeopathic
2357,Unison Homoeo Laboratories,Calcarea Sulphuricum,Tablet,Calcarea Sulphurica,H-73-A-14,Homeopathic
2358,Unison Homoeo Laboratories,Ferrum Phosphoricum,Tablet,Ferrum Phosphoricum,H-73-A-15,Homeopathic
